Simunation No.,fc1 (g/g),fc2 (g/g),fc3 (g/g),si (g/cm2/yr),r0 (g/cm2),Total Accretion (cm),Mean Accretion (cm/yr),Mean OM%,Mean OM Density (mg/cm3),Mean BD (g/cm3),C_Seq (g/m2/yr),OC Density (mg/cm3),IM(%),IM Density (mg/cm3),Necromass (Mg/ha),Root Necromass (Mg/ha),Root Necromass Projected Up to 40 cm (Mg/ha),Sites
880,0.293865693,0.16084524,0.173107903,0.018019999,0.00514932,15.0572626,0.150572626,51.89110887,105.6518248,0.204474428,73.31264025,46.90213108,48.10890868,98.82260334,152.6045601,35.43471002,140.2621592,Rookery Bay
881,0.271599178,0.147182798,0.330851096,0.030232569,0.005724088,16.39726989,0.163972699,38.56328916,102.7261444,0.268041085,74.42279651,44.03703441,61.43671247,165.3149404,160.651699,43.4818489,152.3274891,Rookery Bay
882,0.285024551,0.143237107,0.060450205,0.016577306,0.004781064,14.44236408,0.144423641,53.49960742,105.9085612,0.198896115,71.1928674,47.19092716,46.50040493,92.98755396,147.1704253,30.00057521,126.331924,Rookery Bay
883,0.256898429,0.149518294,0.290984565,0.017707632,0.006012985,15.87836121,0.158783612,53.7373466,105.9587077,0.197806438,77.36221502,47.24082812,46.26266057,91.84773042,160.2996774,43.12982734,157.18655,Rookery Bay
884,0.280455963,0.159931038,0.170433365,0.026499195,0.005876003,16.12468354,0.161246835,41.91918492,103.6216641,0.248583886,74.63232636,44.85239838,58.08081682,144.9622221,159.211269,42.04141887,150.5403838,Rookery Bay
885,0.276046712,0.132644188,0.314370204,0.020246109,0.003779076,14.04401895,0.14044019,46.59404957,104.6476955,0.22629111,67.67047121,45.85725338,53.4059557,121.6434149,142.5110632,25.34121313,112.2895671,Rookery Bay
886,0.275243598,0.153747606,0.35848419,0.01492713,0.006495345,16.46857193,0.164685719,59.94994758,106.8436556,0.17857881,81.69035339,48.29317905,40.05005459,71.73515471,167.0799769,49.91012683,171.7809909,Rookery Bay
887,0.256453961,0.157627596,0.355319392,0.023025982,0.006065551,16.35990693,0.163599069,46.43520997,104.6464082,0.226318996,77.20236265,45.84296808,53.56479191,121.6725883,162.9619628,45.7921127,160.1290376,Rookery Bay
888,0.285334047,0.166431934,0.370667981,0.022279176,0.005711737,16.13759226,0.161375923,47.08877175,104.7780335,0.223459287,76.44936935,45.97646016,52.9112361,118.6812539,161.4256459,44.25579586,158.1007477,Rookery Bay
889,0.294145507,0.156287493,0.09370631,0.020333568,0.005514408,15.37767565,0.153776756,48.66805543,105.0785477,0.216930099,73.75872739,46.28865705,51.33195913,111.8515517,154.5123388,37.34248871,143.1523459,Rookery Bay
890,0.282700596,0.13496097,0.237344358,0.016056049,0.004938146,14.77276048,0.147727605,55.05606841,106.154274,0.193557482,72.94105611,47.46877154,44.94394536,87.40320849,150.7155907,33.54574065,136.6027644,Rookery Bay
891,0.290389987,0.149240042,0.31704918,0.019533297,0.005416213,15.58278529,0.155827853,50.2341947,105.3694227,0.210610234,75.05524118,46.59403485,49.76582205,105.2408113,157.1611891,39.99133898,150.432502,Rookery Bay
892,0.274432016,0.169342011,0.300683046,0.021313971,0.004535459,14.78665209,0.147866521,46.27219357,104.5949366,0.227437569,70.5552003,45.798645,53.72781776,122.8426327,149.0501512,31.88030113,130.333535,Rookery Bay
893,0.254516025,0.136917987,0.271539803,0.024926897,0.005740615,15.92201556,0.159220156,43.39843649,103.97581,0.24088934,74.32129093,45.18779698,56.60156831,136.9135297,157.9457229,40.77587277,148.7254325,Rookery Bay
894,0.25852902,0.169095646,0.315647415,0.023164884,0.006104448,16.36691491,0.163669149,46.26486648,104.6111915,0.227084161,77.17798316,45.80763632,53.73513547,122.4729698,162.9215582,45.75170815,159.8703041,Rookery Bay
895,0.262800647,0.168326126,0.068977453,0.017733654,0.004131943,13.95727199,0.13957272,50.55530837,105.4051189,0.209834413,68.45241494,46.64248962,49.44469875,104.4292938,142.2723693,25.10251921,111.6192296,Rookery Bay
896,0.271364031,0.148816692,0.188438156,0.018792041,0.005533691,15.35999712,0.153599971,51.07201648,105.5144135,0.207459954,74.38005379,46.75112194,48.92799921,101.94554,154.9788784,37.80902831,145.0757984,Rookery Bay
897,0.303785401,0.165720145,0.430418172,0.021812157,0.004424716,14.9657872,0.149657872,45.86670333,104.5134103,0.229208886,71.12716631,45.71590351,54.1333069,124.6954758,150.8773257,33.70747564,135.57759,Rookery Bay
898,0.282178929,0.121292921,0.300614431,0.019839222,0.004851131,14.95117485,0.149511749,48.73554554,105.086944,0.216747667,71.96827136,46.29936927,51.26446885,111.6607235,151.0541653,33.88431521,135.9059139,Rookery Bay
899,0.30273578,0.135101542,0.205320651,0.019892313,0.005315722,15.34743422,0.153474342,49.29535755,105.1962103,0.2143737,73.79582289,46.411656,50.70466052,109.1774895,154.6424364,37.47258635,144.2329013,Rookery Bay
900,0.269934303,0.141698032,0.339192776,0.018503643,0.005873748,15.9178728,0.159178728,52.43478172,105.7492192,0.202358102,77.1523199,47.00602484,47.56522738,96.60888283,160.5510418,43.38119175,157.70081,Rookery Bay
901,0.253708673,0.146035147,0.202829669,0.025564712,0.006077386,16.17024536,0.161702454,43.03594055,103.8930334,0.242687779,75.24028061,45.10797722,56.96406149,138.794746,159.8310881,42.66123797,151.9052391,Rookery Bay
902,0.257387556,0.162380289,0.151839809,0.020495573,0.006588041,16.35087491,0.163508749,49.9455684,105.3222736,0.211634307,78.33058299,46.54157757,50.05443436,106.312033,163.2674157,46.09756557,160.7442493,Rookery Bay
903,0.250754601,0.120221594,0.18148763,0.018350299,0.006411568,15.98531988,0.159853199,52.78886736,105.8070755,0.201100871,77.59043612,47.07039229,47.21113492,95.2937953,160.6113025,43.44145238,156.5093384,Rookery Bay
904,0.284190082,0.145534756,0.311053679,0.016771552,0.004918613,14.91959244,0.149195924,53.92084799,105.9810057,0.19732213,73.25395453,47.26963855,46.0791658,91.34112474,151.9838784,34.81402827,139.8202024,Rookery Bay
905,0.281652057,0.152271478,0.324773534,0.020726288,0.005478534,15.68885528,0.156888553,48.58110171,105.0657564,0.217208015,75.01362575,46.27368834,51.41891266,112.142259,157.6767631,40.50691304,150.8981766,Rookery Bay
906,0.278812644,0.148205692,0.278778376,0.019769803,0.005675667,15.73362395,0.15733624,50.10011377,105.3464191,0.211109919,75.67414644,46.56901468,49.89989811,105.7634995,158.3115541,41.14170404,152.3853097,Rookery Bay
907,0.268551248,0.162735723,0.260980282,0.009345657,0.003734785,13.4471119,0.134471119,70.29350899,107.977647,0.153940293,70.5969457,49.84455282,29.70649411,45.96264631,140.9694909,23.79964079,111.8962909,Rookery Bay
908,0.272698662,0.122877552,0.30943189,0.019578381,0.004800633,14.87257574,0.148725757,49.01447107,105.138451,0.215628544,71.72546454,46.35358079,50.98554261,110.4900926,150.3971651,33.227315,134.3265138,Rookery Bay
909,0.293319015,0.155928043,0.383522536,0.015512026,0.004202318,14.33555087,0.143355509,55.43476771,106.2075436,0.192399906,71.15360358,47.53252215,44.56523917,86.1923624,147.2032362,30.0333861,128.511955,Rookery Bay
910,0.285431781,0.135882511,0.16304684,0.025665649,0.005226922,15.4268765,0.154268765,41.77114005,103.5745523,0.249607825,71.71582173,44.81192776,58.22887478,146.0332723,153.0580936,35.88824356,137.4978452,Rookery Bay
911,0.278734604,0.155445949,0.368296206,0.025529379,0.003997984,14.5837487,0.145837487,40.57994731,103.2503596,0.25665147,67.89813493,44.51877179,59.42006041,153.4011108,145.694926,28.52507591,119.7175857,Rookery Bay
912,0.282557245,0.116840785,0.243462086,0.026753313,0.005298601,15.63001768,0.156300177,40.88413609,103.3513248,0.254457889,72.2107691,44.60438349,59.11587627,151.1065642,154.6380497,37.46819965,140.8664991,Rookery Bay
913,0.268441581,0.158713485,0.288906625,0.02289712,0.004389854,14.68455092,0.146845509,43.94620421,104.0837035,0.238545247,69.42966791,45.29824592,56.05380618,134.4615432,147.4464391,30.27658903,125.2353478,Rookery Bay
914,0.271545135,0.152933844,0.263151553,0.027801608,0.006019251,16.45534875,0.164553487,41.03102228,103.4005601,0.253387881,75.66392646,44.64601079,58.96897973,149.9873205,161.9296485,44.7597984,155.5874641,Rookery Bay
915,0.294193248,0.160739147,0.386557178,0.021219806,0.004883198,15.28595091,0.152859509,47.22141881,104.7966171,0.2230557,72.88035874,45.9987437,52.77859639,118.2590827,153.9618671,36.79201702,142.9478084,Rookery Bay
916,0.288682844,0.158847342,0.341385287,0.023588067,0.004755936,15.19544354,0.151954435,43.88990275,104.0804986,0.238614987,71.457854,45.29155577,56.11011186,134.534488,152.1208253,34.9509752,137.2440573,Rookery Bay
917,0.260528087,0.161032514,0.244878358,0.015945781,0.006366542,16.08998829,0.160899883,57.3285286,106.4919219,0.18622102,79.29127552,47.86195496,42.67147343,79.72909796,162.8294635,45.65961346,162.7971041,Rookery Bay
918,0.262044858,0.194076427,0.456578611,0.025908239,0.00442324,15.10901524,0.151090152,40.9959122,103.3724219,0.253999484,70.10540385,44.62637809,59.00409925,150.6270622,150.6031182,33.43326809,132.851648,Rookery Bay
919,0.260636027,0.162061451,0.360870093,0.024290426,0.006097336,16.50501862,0.165050186,45.05905563,104.3560664,0.232627334,77.34985498,45.5540817,54.94094635,128.2712679,163.8905578,46.72070773,161.3526107,Rookery Bay
920,0.258464738,0.14145522,0.360328913,0.012035371,0.005807832,15.48840672,0.154884067,65.25346207,107.4697725,0.164975394,78.52958193,49.11504455,34.746556,57.50562126,158.9534957,41.78364564,157.6428824,Rookery Bay
921,0.26551243,0.179459223,0.399921512,0.013469245,0.006134289,16.09427098,0.16094271,62.61316226,107.1708596,0.171469747,80.64793097,48.71345328,37.38684739,64.29888762,164.2764208,47.10657072,167.823035,Rookery Bay
922,0.280281867,0.152565786,0.520845599,0.02462207,0.003865951,14.58460108,0.145846011,41.63388201,103.5250168,0.250683889,68.23352491,44.77094645,58.3661245,147.1588723,146.2653004,29.09545031,122.24307,Rookery Bay
923,0.275119585,0.158385028,0.290239666,0.020557138,0.005183066,15.32034307,0.153203431,48.24342851,104.9973554,0.218694294,73.3608176,46.20448256,51.75659027,113.6969386,154.2335009,37.06365085,143.1948604,Rookery Bay
924,0.287208749,0.140210459,0.249716867,0.021094438,0.006479808,16.59354369,0.165935437,49.44057804,105.231964,0.213596482,79.21289992,46.44516929,50.5594245,108.3645175,165.7003092,48.5304591,165.7538149,Rookery Bay
925,0.265725503,0.162820854,0.079171923,0.019846688,0.006405061,16.03247779,0.160324778,50.44095854,105.4086912,0.209756679,77.10608716,46.63486677,49.55904383,104.3479875,160.4570466,43.28719653,155.3967331,Rookery Bay
926,0.274855121,0.169091078,0.272108088,0.016588521,0.005667113,15.56965183,0.155696518,55.29926882,106.1967071,0.19263557,76.42895411,47.51457433,44.70074674,86.4388632,157.9907585,40.82090843,153.3025647,Rookery Bay
927,0.292733282,0.174153301,0.444623484,0.015566935,0.004042859,14.283451,0.14283451,55.23665798,106.177507,0.193052493,70.87307557,47.49789002,44.76334784,86.87498556,146.8150913,29.6452412,127.7194295,Rookery Bay
928,0.266710512,0.142585894,0.236100587,0.022164259,0.006651013,16.69275611,0.166927561,48.08646311,104.9774745,0.219125856,79.2152353,46.17936288,51.91353988,114.148382,166.0336524,48.8638023,165.4195533,Rookery Bay
929,0.283863931,0.163726442,0.330113591,0.019155892,0.005996045,16.17949457,0.161794946,51.7690272,105.6397187,0.204737151,78.09665878,46.88457907,48.23097801,99.09743205,162.8582858,45.68843577,162.1149606,Rookery Bay
930,0.284628496,0.179810572,0.167616001,0.022538682,0.004946837,15.09329871,0.150932987,45.08477395,104.3456993,0.232852956,71.4573841,45.5501373,54.91524297,128.5072572,151.2548514,34.08500131,134.8904558,Rookery Bay
931,0.276804244,0.172228967,0.175502425,0.018851202,0.006080346,15.93529338,0.159352934,51.88177344,105.6570297,0.204361006,77.08624782,46.90441714,48.11823081,98.70397649,160.3066075,43.1367574,156.4251318,Rookery Bay
932,0.280733503,0.190283684,0.244644104,0.022278384,0.004646173,14.91631742,0.149163174,45.14686063,104.3568403,0.232610792,70.73933011,45.5620135,54.85315225,128.2539516,149.8675333,32.69768323,131.9272802,Rookery Bay
933,0.270979907,0.138883554,0.201676628,0.009113828,0.004751115,14.17583254,0.141758325,72.09744174,108.1486656,0.150224666,74.12278235,50.09929266,27.90256698,42.07600057,147.6581845,30.48833444,131.5955061,Rookery Bay
934,0.250898034,0.160077827,0.135432095,0.019358953,0.005134766,14.88822014,0.148882201,49.38616255,105.2070277,0.214138667,71.93701661,46.42578524,50.61385544,108.9316393,150.2419372,33.07208709,133.1029058,Rookery Bay
935,0.26024303,0.137250961,0.228245877,0.015003682,0.004482512,14.24082165,0.142408217,56.33505048,106.3383397,0.189558117,71.0290792,47.68653202,43.66495855,83.21977769,146.0797436,28.90989353,124.4999148,Rookery Bay
936,0.270629751,0.201382301,0.343004495,0.023422007,0.004410942,14.86714817,0.148671482,43.569444,104.000734,0.240347956,70.02118919,45.21709684,56.43056667,136.3472223,149.1351746,31.96532452,129.9070005,Rookery Bay
937,0.271818531,0.175557257,0.311977665,0.025154659,0.005518508,15.94442035,0.159444204,43.16689912,103.9223001,0.242052074,74.31076949,45.13643512,56.83311012,138.129774,158.3781025,41.20825238,150.2061315,Rookery Bay
938,0.255041983,0.16057201,0.440783703,0.020956497,0.004610123,14.94230144,0.149423014,47.0429927,104.7560199,0.223937684,71.41015291,45.95954231,52.95701923,119.1816645,150.7708334,33.60098327,135.2081128,Rookery Bay
939,0.258213229,0.158082622,0.258995589,0.01551007,0.005712326,15.4357098,0.154357098,57.20041936,106.4711215,0.186673303,76.35352395,47.83874251,42.79959654,80.20218179,156.9922185,39.82236838,151.3327945,Rookery Bay
940,0.288580575,0.141068588,0.261081992,0.025708006,0.00394298,14.43598191,0.144359819,40.1393146,103.1272065,0.259327243,67.18894416,44.40841928,59.86069279,156.2000367,144.1039772,26.93412715,114.7374705,Rookery Bay
941,0.26436762,0.169566763,0.070712908,0.023670887,0.00474958,14.75319239,0.147531924,43.07097949,103.8789172,0.242994808,69.46856377,45.10260961,56.92903543,139.1158903,147.3912754,30.22142532,123.7519957,Rookery Bay
942,0.291745397,0.139522195,0.28473479,0.025867484,0.006247882,16.70683251,0.167068325,43.50382369,104.0080172,0.240189503,77.65694443,45.21581857,56.49617863,136.1814856,165.1128616,47.94301148,162.6721308,Rookery Bay
943,0.284414423,0.163692466,0.307744058,0.029073089,0.006067423,16.75437714,0.167543771,40.19458332,103.1838364,0.258096698,76.57235498,44.44661791,59.80541881,154.9128612,164.4544233,47.28457323,160.1513673,Rookery Bay
944,0.290294162,0.168007713,0.377076063,0.032025141,0.00420229,15.1556125,0.151556125,35.12540174,101.6177807,0.292123033,68.01787849,43.08880874,64.87460901,190.5052527,148.6892451,31.51939499,125.210739,Rookery Bay
945,0.254728746,0.143204106,0.523069151,0.014642666,0.004720604,14.80833311,0.148083331,58.04158969,106.5843121,0.184213849,73.79069383,47.97730853,41.95842094,77.6295365,151.9858731,34.816023,141.4367072,Rookery Bay
946,0.261960406,0.172680086,0.056835662,0.023634846,0.005018718,14.95400494,0.149540049,43.4418031,103.9703822,0.241007613,70.39966338,45.18827669,56.55821537,137.0372306,149.20364,32.03378996,128.3922074,Rookery Bay
947,0.258867883,0.166012935,0.203602609,0.016568865,0.00524866,14.99022583,0.149902258,54.41446632,106.0580051,0.195649254,73.71402286,47.35720592,45.58555191,89.59124905,152.407451,35.23760088,140.1969204,Rookery Bay
948,0.260859205,0.157405128,0.175472739,0.01525618,0.006761956,16.29390985,0.162939099,59.00528536,106.7201431,0.181262415,80.67103159,48.1396975,40.9947174,74.54227154,164.7384679,47.56861782,166.1701946,Rookery Bay
949,0.256777891,0.180349035,0.337732828,0.017025885,0.004205571,14.28441093,0.142844109,52.39532563,105.7276996,0.202825619,70.20180323,46.98993873,47.60468173,97.09791922,145.9875287,28.81767864,123.9962234,Rookery Bay
950,0.291679575,0.174552729,0.31239914,0.01925942,0.005415271,15.6146199,0.156146199,50.72137917,105.4560009,0.208729128,75.32976432,46.68672027,49.27863767,103.2731272,157.6197667,40.4499166,151.6828793,Rookery Bay
951,0.275083284,0.146180293,0.145044145,0.021556331,0.005744463,15.63701567,0.156370157,47.29902614,104.814817,0.222660106,74.43357451,46.01611661,52.70098271,117.8452892,156.4151091,39.24525902,146.7168341,Rookery Bay
952,0.261940343,0.194692907,0.267783643,0.014944245,0.006042713,15.84047334,0.158404733,58.98767724,106.7165625,0.181340393,78.59736922,48.13607918,41.01233284,74.6238307,161.0770015,43.90715143,160.3324142,Rookery Bay
953,0.279891607,0.148039351,0.297234379,0.012093461,0.005572767,15.26235097,0.15262351,64.77949018,107.4168345,0.166125627,77.40009533,49.04337904,35.22052924,58.70879279,156.8440601,39.67421003,153.1503717,Rookery Bay
954,0.284210217,0.155402684,0.198542905,0.025227939,0.004730353,15.03535553,0.150353555,41.65295552,103.5378695,0.25040485,70.08504275,44.78017001,58.34705957,146.8669805,149.7298109,32.55996085,129.9132442,Rookery Bay
955,0.28867929,0.171042568,0.498694637,0.021787645,0.0045163,15.10138142,0.151013814,46.12191252,104.5692925,0.22799474,71.75773986,45.77068291,53.87809858,123.4254478,152.2168654,35.04701528,139.0146157,Rookery Bay
956,0.297737791,0.190604183,0.308236474,0.015781799,0.005359418,15.4247305,0.154247305,56.64348935,106.3925549,0.188380414,76.12772212,47.74485606,43.35652946,81.9878589,157.2129735,40.04312343,152.6612581,Rookery Bay
957,0.287808599,0.136716993,0.314714503,0.030326029,0.006148411,16.87778473,0.168777847,39.17852083,102.9065437,0.264121518,76.67131587,44.19610942,60.8214815,161.2149741,165.0896229,47.91977286,160.6084708,Rookery Bay
958,0.280093865,0.15235878,0.343154513,0.015221774,0.006340411,16.30865222,0.163086522,59.10932785,106.7340786,0.180959625,80.73565692,48.15679806,40.8906746,74.22554675,165.4818194,48.31196931,168.8186376,Rookery Bay
959,0.318673763,0.143712737,0.315328137,0.026453947,0.006906725,17.72411251,0.177241125,44.33825358,104.2023564,0.23596708,82.39760363,45.40180162,55.66175028,131.7647233,174.5931798,57.42332971,178.2563875,Rookery Bay
960,0.271327128,0.17232059,0.301251934,0.025088898,0.00556955,15.9649682,0.159649682,43.27545776,103.9480112,0.241493419,74.43747777,45.16088455,56.72455058,137.5454081,158.5562028,41.38635269,150.5235444,Rookery Bay
961,0.262296446,0.146377813,0.174655436,0.02113956,0.005770765,15.63384018,0.156338402,47.88754731,104.9309571,0.220136694,74.60444415,46.13491383,52.11246136,115.2057367,156.5305416,39.36069149,147.142453,Rookery Bay
962,0.285143709,0.180483767,0.371564209,0.017715335,0.005792229,16.00728777,0.160072878,53.92964289,105.9898605,0.197129676,77.95499501,47.27562478,46.07036841,91.13981591,161.9500288,44.7801787,161.4408873,Rookery Bay
963,0.287312809,0.166871148,0.358102576,0.01615822,0.005992686,16.09050141,0.160905014,56.9249042,106.4354681,0.187447779,79.15689794,47.79419893,43.07510475,81.01231128,163.2439276,46.07407755,164.5496302,Rookery Bay
