Simunation No.,fc1 (g/g),fc2 (g/g),fc3 (g/g),si (g/cm2/yr),r0 (g/cm2),Total Accretion (cm),Mean Accretion (cm/yr),Mean OM%,Mean OM Density (mg/cm3),Mean BD (g/cm3),C_Seq (g/m2/yr),OC Density (mg/cm3),IM(%),IM Density (mg/cm3),Necromass (Mg/ha),Root Necromass (Mg/ha),Root Necromass Projected Up to 40 cm (Mg/ha),Sites
15,0.4270268890706833,0.1846001637613585,0.2321819009569923,0.01313354187156681,0.014837946278814206,12.136167268758728,0.12136167268758728,52.53218463781887,105.61622255556625,0.2052483321351926,62.68343814693692,46.93565790165445,47.467847523153694,99.63210957962629,112.91563028601375,71.54821470824372,295.594954030904,Taylor Slough
16,0.5049719255815086,0.17475890183871576,0.20830625008136436,0.014244083742007448,0.019588116704666547,20.912849492549462,0.20912849492549462,64.5979347709894,107.18025710248158,0.17126587667661392,128.64040278682094,48.88800492258211,35.40208737786827,64.08561957413228,190.8763702048158,149.50895462704594,316.4941105313148,Taylor Slough
17,0.5131667815424082,0.2243905797338514,0.30278827563916955,0.011261610608153876,0.03016456856044664,67.74806905546019,0.6774806905546019,87.52662522075998,109.25089384217875,0.12627635964597314,551.4361948494629,52.06490327831804,12.473387813372456,17.025465803794415,606.5564750937606,565.1890595159907,304.1539197153833,Taylor Slough
18,0.4741568205407681,0.18312989601653953,0.2905793776230622,0.009092024160426601,0.012070560519083586,9.80081911378763,0.0980081911378763,57.2046323787113,106.41164934940639,0.18796721155824436,49.84806716411771,47.80391474361892,42.79545315455714,81.55556220883801,94.15012548685905,52.78270990908901,286.0554021384435,Taylor Slough
19,0.49109986907599185,0.23551497055241233,0.2922982533409178,0.012622557142596995,0.025074459522113006,38.123105856056334,0.38123105856056333,78.95261094703025,108.59128351684167,0.14060800133007545,280.3764938694219,50.944753914758756,21.047406417173324,32.016717813233754,342.4507923678321,301.08337679006206,318.1164995743293,Taylor Slough
20,0.45532757413208425,0.17619168883536104,0.24861204700078499,0.011287279330078016,0.008996687345225941,7.5982097642150395,0.0759820976421504,44.132699856740274,104.12724192131085,0.23759954510698175,35.50432540939873,45.339872350613184,55.867321290060076,133.4723031856709,73.19370074987887,31.826285172108847,245.83887248143964,Taylor Slough
21,0.5488324235852643,0.19806057145842695,0.27608996372109496,0.014272072025115375,0.009174368270242934,8.395842700268986,0.08395842700268986,40.18044844275154,103.11672110250505,0.2595554987002884,38.721434716502834,44.40571699552537,59.81957639070987,156.43877759778331,79.92582723478124,38.55841165701118,260.638026295924,Taylor Slough
22,0.521646262681554,0.18771956122340305,0.24576895232651233,0.012659930992949027,0.014169041364607303,12.567347733472927,0.12567347733472928,54.58205748387711,105.93322295014572,0.1983605489490372,66.27262966257719,47.2976770575131,45.41796551075651,92.4273259988915,118.07004298679243,76.70262740902245,302.380022822209,Taylor Slough
23,0.4720847631189672,0.19837104653321785,0.2888966196046639,0.01581565180142208,0.018907250695864426,19.665952118077925,0.19665952118077926,60.51213706720411,106.65703138638128,0.1826340414522013,117.25399623977086,48.23067246685681,39.4878809594117,75.97701006582005,179.37165153185083,138.00423595408068,314.65125932480095,Taylor Slough
24,0.4848056268813874,0.1963236522767339,0.3291783402551,0.014026738970270338,0.023008689890778165,31.048298894227926,0.31048298894227927,73.50323689388033,108.09690534111027,0.15134970165530642,215.6517213208977,50.18837606190389,26.4967889051514,43.252796314196175,280.35183680462586,238.9844212268558,319.43471916797125,Taylor Slough
